product_id,company_id,company_name,company_type_name,drug_id,brand_name,molecule,technology,phase_name,business_development_status,launch_yr_us,launch_yr_row,generic_entry_us,generic_entry_row,drug_class_id,drug_class_name,drug_group_id,drug_group_name,therapy_area_id,therapy_area_name,reporting_currency_id,region_name,company_revenue_type,Previous5,Previous4,Previous3,Previous2,Previous1,current,Forecast1,Forecast2,Forecast3,Forecast4,Forecast5,Forecast6,7_yr_cagr,drug_profile_id,indication,extract_date
1437,102,Teva,Regional & Specialty Pharma,124,ProAir,albuterol,Small Molecule (Chemical),Launched,Acquisition (Marketed),Dec-04,,N/A,N/A,24,Beta-2 Agonists,61,Asthma & COPD,1,Respiratory,6,ROW,Sales,0,0,0,0,0,0,0,0,0,0,0,0,0,1332,Asthma,7/7/14 12:28
1437,102,Teva,Regional & Specialty Pharma,124,ProAir,albuterol,Small Molecule (Chemical),Launched,Acquisition (Marketed),Dec-04,,N/A,N/A,24,Beta-2 Agonists,61,Asthma & COPD,1,Respiratory,6,US,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1332,Asthma,7/7/14 12:28
1437,102,Teva,Regional & Specialty Pharma,124,ProAir,albuterol,Small Molecule (Chemical),Launched,Acquisition (Marketed),Dec-04,,N/A,N/A,24,Beta-2 Agonists,61,Asthma & COPD,1,Respiratory,6,US,Sales,455,396,436,406,429,430.04,430.7632,431.824256,432.0085965,432.1371562,432.2046305,432.2276868,0.107137004,1332,Asthma,7/7/14 12:28
1438,94,Servier,Regional & Specialty Pharma,882,Procoralan,ivabradine,Small Molecule (Chemical),Launched,In-House,,Feb-06,N/A,Sep-17,109,Other Anti-hypertensives,35,Hypertension,10,Cardiovasculars,2,Global,Sales,60.03717305,91.97630807,136.2628297,189.0994371,228.5619566,263.5599192,295.9592267,322.6259023,286.0011663,112.1999971,78.43634559,61.21461173,-17.15533763,931,Angina,7/7/14 12:28
1438,94,Servier,Regional & Specialty Pharma,882,Procoralan,ivabradine,Small Molecule (Chemical),Launched,In-House,,Feb-06,N/A,Sep-17,109,Other Anti-hypertensives,35,Hypertension,10,Cardiovasculars,2,ROW,Sales,60.03717305,91.97630807,136.2628297,189.0994371,228.5619566,263.5599192,295.9592267,322.6259023,286.0011663,112.1999971,78.43634559,61.21461173,-17.15533763,931,Angina,7/7/14 12:28
1438,94,Servier,Regional & Specialty Pharma,882,Procoralan,ivabradine,Small Molecule (Chemical),Launched,In-House,,Feb-06,N/A,Sep-17,109,Other Anti-hypertensives,35,Hypertension,10,Cardiovasculars,2,US,Sales,0,0,0,0,0,0,0,0,0,0,0,0,0,931,Angina,7/7/14 12:28
1439,53,Johnson & Johnson,Large Pharma,1481,Procrit / Eprex,epoetin alfa,Recombinant Protein,Launched,Licensed (Development),Jan-91,Jan-91,Jul-15,Expired,102,ESAs,24,Anemia,14,Hematology,6,Global,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1752,Renal Anemia,7/7/14 12:28
1439,53,Johnson & Johnson,Large Pharma,1481,Procrit / Eprex,epoetin alfa,Recombinant Protein,Launched,Licensed (Development),Jan-91,Jan-91,Jul-15,Expired,102,ESAs,24,Anemia,14,Hematology,6,Global,Sales,1073.15,941.4475,770.9,696,641.6,562.477,517.3665,448.8004275,386.1678722,307.7509534,229.9110529,183.4453599,-16.37802568,1752,Renal Anemia,7/7/14 12:28
1439,53,Johnson & Johnson,Large Pharma,1481,Procrit / Eprex,epoetin alfa,Recombinant Protein,Launched,Licensed (Development),Jan-91,Jan-91,Jul-15,Expired,102,ESAs,24,Anemia,14,Hematology,6,ROW,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1752,Renal Anemia,7/7/14 12:28
1439,53,Johnson & Johnson,Large Pharma,1481,Procrit / Eprex,epoetin alfa,Recombinant Protein,Launched,Licensed (Development),Jan-91,Jan-91,Jul-15,Expired,102,ESAs,24,Anemia,14,Hematology,6,ROW,Sales,444.15,406.4475,380.2,309,268,229.54,200.3035,176.4358375,157.3271022,141.9247921,129.5391138,119.571113,-10.88980295,1752,Renal Anemia,7/7/14 12:28
1439,53,Johnson & Johnson,Large Pharma,1481,Procrit / Eprex,epoetin alfa,Recombinant Protein,Launched,Licensed (Development),Jan-91,Jan-91,Jul-15,Expired,102,ESAs,24,Anemia,14,Hematology,6,US,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1752,Renal Anemia,7/7/14 12:28
1439,53,Johnson & Johnson,Large Pharma,1481,Procrit / Eprex,epoetin alfa,Recombinant Protein,Launched,Licensed (Development),Jan-91,Jan-91,Jul-15,Expired,102,ESAs,24,Anemia,14,Hematology,6,US,Sales,629,535,390.7,387,373.6,332.937,317.063,272.36459,228.84077,165.8261613,100.3719391,63.87424689,-22.30070131,1752,Renal Anemia,7/7/14 12:28
1440,53,Johnson & Johnson,Large Pharma,1481,Procrit / Eprex,epoetin alfa,Recombinant Protein,Launched,Licensed (Development),Jan-93,Mar-93,Jul-15,Expired,47,ESAs (Oncology),12,Anemia (Oncology),3,Oncology,6,Global,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1752,Chemotherapy-induced Anemia,7/7/14 12:28
1440,53,Johnson & Johnson,Large Pharma,1481,Procrit / Eprex,epoetin alfa,Recombinant Protein,Launched,Licensed (Development),Jan-93,Mar-93,Jul-15,Expired,47,ESAs (Oncology),12,Anemia (Oncology),3,Oncology,6,Global,Sales,1171.85,993,851.97,766,722,638.2602,579.252776,505.4153357,435.282478,345.4118694,258.6108657,212.8227204,-16.01308722,1752,Chemotherapy-induced Anemia,7/7/14 12:28
1440,53,Johnson & Johnson,Large Pharma,1481,Procrit / Eprex,epoetin alfa,Recombinant Protein,Launched,Licensed (Development),Jan-93,Mar-93,Jul-15,Expired,47,ESAs (Oncology),12,Anemia (Oncology),3,Oncology,6,ROW,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1752,Chemotherapy-induced Anemia,7/7/14 12:28
1440,53,Johnson & Johnson,Large Pharma,1481,Procrit / Eprex,epoetin alfa,Recombinant Protein,Launched,Licensed (Development),Jan-93,Mar-93,Jul-15,Expired,47,ESAs (Oncology),12,Anemia (Oncology),3,Oncology,6,ROW,Sales,542.85,458,428.77,348,301,261.1322,225.501416,197.7818125,174.462212,155.1829251,139.3744921,126.2851865,-11.66916673,1752,Chemotherapy-induced Anemia,7/7/14 12:28
1440,53,Johnson & Johnson,Large Pharma,1481,Procrit / Eprex,epoetin alfa,Recombinant Protein,Launched,Licensed (Development),Jan-93,Mar-93,Jul-15,Expired,47,ESAs (Oncology),12,Anemia (Oncology),3,Oncology,6,US,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1752,Chemotherapy-induced Anemia,7/7/14 12:28
1440,53,Johnson & Johnson,Large Pharma,1481,Procrit / Eprex,epoetin alfa,Recombinant Protein,Launched,Licensed (Development),Jan-93,Mar-93,Jul-15,Expired,47,ESAs (Oncology),12,Anemia (Oncology),3,Oncology,6,US,Sales,629,535,423.2,418,421,377.128,353.75136,307.6335232,260.820266,190.2289443,119.2363736,86.5375339,-20.22879398,1752,Chemotherapy-induced Anemia,7/7/14 12:28
1441,15,Astellas Pharma,Regional & Specialty Pharma,1372,Prograf,tacrolimus,Small Molecule (Chemical),Launched,Corporate Acquisition,,Apr-05,N/A,May-10,11,Immunomodulators - Rheumatic Diseases,42,Rheumatic Diseases,13,Musculoskeletal / Pain,7,Global,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1645,Rheumatoid Arthritis,7/7/14 12:28
1441,15,Astellas Pharma,Regional & Specialty Pharma,1372,Prograf,tacrolimus,Small Molecule (Chemical),Launched,Corporate Acquisition,,Apr-05,N/A,May-10,11,Immunomodulators - Rheumatic Diseases,42,Rheumatic Diseases,13,Musculoskeletal / Pain,7,Global,Sales,102.1305019,99.21908742,102.5594491,110.7564141,94.10097001,95.40332727,96.72710931,97.26638259,97.63727967,97.88207444,98.01868291,98.10505174,0.597067738,1645,Rheumatoid Arthritis,7/7/14 12:28
1441,15,Astellas Pharma,Regional & Specialty Pharma,1372,Prograf,tacrolimus,Small Molecule (Chemical),Launched,Corporate Acquisition,,Apr-05,N/A,May-10,11,Immunomodulators - Rheumatic Diseases,42,Rheumatic Diseases,13,Musculoskeletal / Pain,7,ROW,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1645,Rheumatoid Arthritis,7/7/14 12:28
1441,15,Astellas Pharma,Regional & Specialty Pharma,1372,Prograf,tacrolimus,Small Molecule (Chemical),Launched,Corporate Acquisition,,Apr-05,N/A,May-10,11,Immunomodulators - Rheumatic Diseases,42,Rheumatic Diseases,13,Musculoskeletal / Pain,7,ROW,Sales,102.1305019,99.21908742,102.5594491,110.7564141,94.10097001,95.40332727,96.72710931,97.26638259,97.63727967,97.88207444,98.01868291,98.10505174,0.597067738,1645,Rheumatoid Arthritis,7/7/14 12:28
1441,15,Astellas Pharma,Regional & Specialty Pharma,1372,Prograf,tacrolimus,Small Molecule (Chemical),Launched,Corporate Acquisition,,Apr-05,N/A,May-10,11,Immunomodulators - Rheumatic Diseases,42,Rheumatic Diseases,13,Musculoskeletal / Pain,7,US,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1645,Rheumatoid Arthritis,7/7/14 12:28
1441,15,Astellas Pharma,Regional & Specialty Pharma,1372,Prograf,tacrolimus,Small Molecule (Chemical),Launched,Corporate Acquisition,,Apr-05,N/A,May-10,11,Immunomodulators - Rheumatic Diseases,42,Rheumatic Diseases,13,Musculoskeletal / Pain,7,US,Sales,0,0,0,0,0,0,0,0,0,0,0,0,0,1645,Rheumatoid Arthritis,7/7/14 12:28
1442,15,Astellas Pharma,Regional & Specialty Pharma,1372,Prograf,tacrolimus,Small Molecule (Chemical),Launched,Corporate Acquisition,Aug-94,Jul-93,Aug-09,May-10,76,Immunomodulators - Transplant,45,Transplant Products,9,Transplant,7,Global,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1645,Transplant Rejection,7/7/14 12:28
1442,15,Astellas Pharma,Regional & Specialty Pharma,1372,Prograf,tacrolimus,Small Molecule (Chemical),Launched,Corporate Acquisition,Aug-94,Jul-93,Aug-09,May-10,76,Immunomodulators - Transplant,45,Transplant Products,9,Transplant,7,Global,Sales,1896.093706,1769.601606,1806.818937,1774.510374,1730.641454,1652.012543,1551.234644,1459.493783,1425.518839,1397.077366,1377.24923,1364.65756,-3.337165368,1645,Transplant Rejection,7/7/14 12:28
1442,15,Astellas Pharma,Regional & Specialty Pharma,1372,Prograf,tacrolimus,Small Molecule (Chemical),Launched,Corporate Acquisition,Aug-94,Jul-93,Aug-09,May-10,76,Immunomodulators - Transplant,45,Transplant Products,9,Transplant,7,ROW,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1645,Transplant Rejection,7/7/14 12:28
1442,15,Astellas Pharma,Regional & Specialty Pharma,1372,Prograf,tacrolimus,Small Molecule (Chemical),Launched,Corporate Acquisition,Aug-94,Jul-93,Aug-09,May-10,76,Immunomodulators - Transplant,45,Transplant Products,9,Transplant,7,ROW,Sales,1162.434721,1291.01542,1437.098454,1396.493917,1419.548837,1369.210225,1308.803892,1248.397558,1238.329836,1227.758728,1221.642587,1219.169702,-2.150383684,1645,Transplant Rejection,7/7/14 12:28
1442,15,Astellas Pharma,Regional & Specialty Pharma,1372,Prograf,tacrolimus,Small Molecule (Chemical),Launched,Corporate Acquisition,Aug-94,Jul-93,Aug-09,May-10,76,Immunomodulators - Transplant,45,Transplant Products,9,Transplant,7,US,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1645,Transplant Rejection,7/7/14 12:28
1442,15,Astellas Pharma,Regional & Specialty Pharma,1372,Prograf,tacrolimus,Small Molecule (Chemical),Launched,Corporate Acquisition,Aug-94,Jul-93,Aug-09,May-10,76,Immunomodulators - Transplant,45,Transplant Products,9,Transplant,7,US,Sales,733.658985,478.5861864,369.7204833,378.016457,311.0926174,282.8023179,242.4307517,211.0962246,187.1890024,169.3186381,155.6066432,145.4878578,-10.28848387,1645,Transplant Rejection,7/7/14 12:28
1443,15,Astellas Pharma,Regional & Specialty Pharma,1372,Prograf,tacrolimus,Small Molecule (Chemical),Launched,Corporate Acquisition,,Aug-09,N/A,May-10,145,Immunomodulators - IBD,19,Inflammatory Bowel Disease,11,Gastrointestinal,7,Global,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1645,Ulcerative Colitis,7/7/14 12:28
1443,15,Astellas Pharma,Regional & Specialty Pharma,1372,Prograf,tacrolimus,Small Molecule (Chemical),Launched,Corporate Acquisition,,Aug-09,N/A,May-10,145,Immunomodulators - IBD,19,Inflammatory Bowel Disease,11,Gastrointestinal,7,Global,Sales,12.76631274,28.94862786,50.64664155,60.19370334,59.23837103,66.6099199,72.46839267,77.31284974,81.27070584,84.49347765,87.13082155,89.28477385,6.036026577,1645,Ulcerative Colitis,7/7/14 12:28
1443,15,Astellas Pharma,Regional & Specialty Pharma,1372,Prograf,tacrolimus,Small Molecule (Chemical),Launched,Corporate Acquisition,,Aug-09,N/A,May-10,145,Immunomodulators - IBD,19,Inflammatory Bowel Disease,11,Gastrointestinal,7,ROW,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1645,Ulcerative Colitis,7/7/14 12:28
1443,15,Astellas Pharma,Regional & Specialty Pharma,1372,Prograf,tacrolimus,Small Molecule (Chemical),Launched,Corporate Acquisition,,Aug-09,N/A,May-10,145,Immunomodulators - IBD,19,Inflammatory Bowel Disease,11,Gastrointestinal,7,ROW,Sales,12.76631274,28.94862786,50.64664155,60.19370334,59.23837103,66.6099199,72.46839267,77.31284974,81.27070584,84.49347765,87.13082155,89.28477385,6.036026577,1645,Ulcerative Colitis,7/7/14 12:28
1443,15,Astellas Pharma,Regional & Specialty Pharma,1372,Prograf,tacrolimus,Small Molecule (Chemical),Launched,Corporate Acquisition,,Aug-09,N/A,May-10,145,Immunomodulators - IBD,19,Inflammatory Bowel Disease,11,Gastrointestinal,7,US,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1645,Ulcerative Colitis,7/7/14 12:28
1443,15,Astellas Pharma,Regional & Specialty Pharma,1372,Prograf,tacrolimus,Small Molecule (Chemical),Launched,Corporate Acquisition,,Aug-09,N/A,May-10,145,Immunomodulators - IBD,19,Inflammatory Bowel Disease,11,Gastrointestinal,7,US,Sales,0,0,0,0,0,0,0,0,0,0,0,0,0,1645,Ulcerative Colitis,7/7/14 12:28
1444,46,GlaxoSmithKline,Large Pharma,966,Promacta / Revolade,eltrombopag ,Small Molecule (Chemical),Launched,Licensed (Development),Jan-09,Apr-10,Sep-21,May-21,162,Thrombocytopenia Agents,74,Thrombocytopenia,14,Hematology,4,Global,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1441,Immune Thrombocytopenic Purpura,7/7/14 12:28
1444,46,GlaxoSmithKline,Large Pharma,966,Promacta / Revolade,eltrombopag ,Small Molecule (Chemical),Launched,Licensed (Development),Jan-09,Apr-10,Sep-21,May-21,162,Thrombocytopenia Agents,74,Thrombocytopenia,14,Hematology,4,Global,Sales,20.27040196,47.8950018,120.590219,206.0537536,290.7950092,365.8388826,424.9885845,461.9791218,489.2694406,508.7885284,522.39361,532.1534212,9.016643582,1441,Immune Thrombocytopenic Purpura,7/7/14 12:28
1444,46,GlaxoSmithKline,Large Pharma,966,Promacta / Revolade,eltrombopag ,Small Molecule (Chemical),Launched,Licensed (Development),Jan-09,Apr-10,Sep-21,May-21,162,Thrombocytopenia Agents,74,Thrombocytopenia,14,Hematology,4,ROW,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1441,Immune Thrombocytopenic Purpura,7/7/14 12:28
1444,46,GlaxoSmithKline,Large Pharma,966,Promacta / Revolade,eltrombopag ,Small Molecule (Chemical),Launched,Licensed (Development),Jan-09,Apr-10,Sep-21,May-21,162,Thrombocytopenia Agents,74,Thrombocytopenia,14,Hematology,4,ROW,Sales,0,9.270000348,68.93677055,120.4621944,176.6657852,226.6950341,268.9072128,292.7492768,310.0445444,322.1658888,330.1747215,335.7246581,9.605647113,1441,Immune Thrombocytopenic Purpura,7/7/14 12:28
1444,46,GlaxoSmithKline,Large Pharma,966,Promacta / Revolade,eltrombopag ,Small Molecule (Chemical),Launched,Licensed (Development),Jan-09,Apr-10,Sep-21,May-21,162,Thrombocytopenia Agents,74,Thrombocytopenia,14,Hematology,4,US,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1441,Immune Thrombocytopenic Purpura,7/7/14 12:28
1444,46,GlaxoSmithKline,Large Pharma,966,Promacta / Revolade,eltrombopag ,Small Molecule (Chemical),Launched,Licensed (Development),Jan-09,Apr-10,Sep-21,May-21,162,Thrombocytopenia Agents,74,Thrombocytopenia,14,Hematology,4,US,Sales,20.27040196,38.62500145,51.65344841,85.59155919,114.129224,139.1438485,156.0813717,169.2298451,179.2248962,186.6226395,192.2188885,196.4287632,8.06544708,1441,Immune Thrombocytopenic Purpura,7/7/14 12:28
1445,1,Abbott,Regional & Specialty Pharma,111,Prometrium,progesterone,Small Molecule (Chemical),Launched,Corporate Acquisition,Jul-98,,Expired,N/A,181,Menopausal Treatments,52,Menopausal Symptoms,2,Genitourinary,6,Global,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1599,Estrogen deficiency,7/7/14 12:28
1445,1,Abbott,Regional & Specialty Pharma,111,Prometrium,progesterone,Small Molecule (Chemical),Launched,Corporate Acquisition,Jul-98,,Expired,N/A,181,Menopausal Treatments,52,Menopausal Symptoms,2,Genitourinary,6,Global,Sales,0,67.5,86,51,0,0,0,0,0,0,0,0,0,1599,Estrogen deficiency,7/7/14 12:28
1445,1,Abbott,Regional & Specialty Pharma,111,Prometrium,progesterone,Small Molecule (Chemical),Launched,Corporate Acquisition,Jul-98,,Expired,N/A,181,Menopausal Treatments,52,Menopausal Symptoms,2,Genitourinary,6,ROW,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1599,Estrogen deficiency,7/7/14 12:28
1445,1,Abbott,Regional & Specialty Pharma,111,Prometrium,progesterone,Small Molecule (Chemical),Launched,Corporate Acquisition,Jul-98,,Expired,N/A,181,Menopausal Treatments,52,Menopausal Symptoms,2,Genitourinary,6,ROW,Sales,0,0,0,0,0,0,0,0,0,0,0,0,0,1599,Estrogen deficiency,7/7/14 12:28
1445,1,Abbott,Regional & Specialty Pharma,111,Prometrium,progesterone,Small Molecule (Chemical),Launched,Corporate Acquisition,Jul-98,,Expired,N/A,181,Menopausal Treatments,52,Menopausal Symptoms,2,Genitourinary,6,US,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1599,Estrogen deficiency,7/7/14 12:28
1445,1,Abbott,Regional & Specialty Pharma,111,Prometrium,progesterone,Small Molecule (Chemical),Launched,Corporate Acquisition,Jul-98,,Expired,N/A,181,Menopausal Treatments,52,Menopausal Symptoms,2,Genitourinary,6,US,Sales,0,67.5,86,51,0,0,0,0,0,0,0,0,0,1599,Estrogen deficiency,7/7/14 12:28
1445,1,Solvay,Regional & Specialty Pharma,111,Prometrium,progesterone,Small Molecule (Chemical),Launched,Corporate Acquisition,Jul-98,,Expired,N/A,181,Menopausal Treatments,52,Menopausal Symptoms,2,Genitourinary,6,Global,Proforma,80,14.5,0,0,0,0,0,0,0,0,0,0,0,1599,Estrogen deficiency,7/7/14 12:28
1445,1,Solvay,Regional & Specialty Pharma,111,Prometrium,progesterone,Small Molecule (Chemical),Launched,Corporate Acquisition,Jul-98,,Expired,N/A,181,Menopausal Treatments,52,Menopausal Symptoms,2,Genitourinary,6,US,Proforma,80,14.5,0,0,0,0,0,0,0,0,0,0,0,1599,Estrogen deficiency,7/7/14 12:28
1447,61,Merck & Co,Large Pharma,587,Propecia,finasteride,Small Molecule (Chemical),Launched,In-House,Jun-98,Jun-98,Jan-13,Oct-13,75,Other Dermatology Products,2,Other Dermatology Disorders,6,Dermatology,6,Global,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1698,Alopecia (androgenic),7/7/14 12:28
1447,61,Merck & Co,Large Pharma,587,Propecia,finasteride,Small Molecule (Chemical),Launched,In-House,Jun-98,Jun-98,Jan-13,Oct-13,75,Other Dermatology Products,2,Other Dermatology Disorders,6,Dermatology,6,Global,Sales,441,445.52,447,424,282,153,120,99,85,72,60.72,50.9056,-21.69523855,1698,Alopecia (androgenic),7/7/14 12:28
1447,61,Merck & Co,Large Pharma,587,Propecia,finasteride,Small Molecule (Chemical),Launched,In-House,Jun-98,Jun-98,Jan-13,Oct-13,75,Other Dermatology Products,2,Other Dermatology Disorders,6,Dermatology,6,ROW,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1698,Alopecia (androgenic),7/7/14 12:28
1447,61,Merck & Co,Large Pharma,587,Propecia,finasteride,Small Molecule (Chemical),Launched,In-House,Jun-98,Jun-98,Jan-13,Oct-13,75,Other Dermatology Products,2,Other Dermatology Disorders,6,Dermatology,6,ROW,Sales,293,298,313,300,258,141,112,93,79,68,58,49.12,-21.09739553,1698,Alopecia (androgenic),7/7/14 12:28
1447,61,Merck & Co,Large Pharma,587,Propecia,finasteride,Small Molecule (Chemical),Launched,In-House,Jun-98,Jun-98,Jan-13,Oct-13,75,Other Dermatology Products,2,Other Dermatology Disorders,6,Dermatology,6,US,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1698,Alopecia (androgenic),7/7/14 12:28
1447,61,Merck & Co,Large Pharma,587,Propecia,finasteride,Small Molecule (Chemical),Launched,In-House,Jun-98,Jun-98,Jan-13,Oct-13,75,Other Dermatology Products,2,Other Dermatology Disorders,6,Dermatology,6,US,Sales,148,147.52,134,124,24,12,8,6,6,4,2.72,1.7856,-31.00838761,1698,Alopecia (androgenic),7/7/14 12:28
1449,35,Dainippon-Sumitomo,Regional & Specialty Pharma,1351,Prorenal,limaprost,Small Molecule (Chemical),Launched,In-House,,Apr-88,N/A,Expired,57,Other Cardiology Agents,18,Other Cardiovascular Disorders,10,Cardiovasculars,7,Global,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1526,Thromboangiitis obliterans ,7/7/14 12:28
1449,35,Dainippon-Sumitomo,Regional & Specialty Pharma,1351,Prorenal,limaprost,Small Molecule (Chemical),Launched,In-House,,Apr-88,N/A,Expired,57,Other Cardiology Agents,18,Other Cardiovascular Disorders,10,Cardiovasculars,7,Global,Sales,165.9081993,178.5901746,196.539496,170.9501175,133.9007059,126.6649703,121.2166602,117.0274838,113.8306423,111.3844629,109.5144982,108.0845179,-3.013445536,1526,Thromboangiitis obliterans ,7/7/14 12:28
1449,35,Dainippon-Sumitomo,Regional & Specialty Pharma,1351,Prorenal,limaprost,Small Molecule (Chemical),Launched,In-House,,Apr-88,N/A,Expired,57,Other Cardiology Agents,18,Other Cardiovascular Disorders,10,Cardiovasculars,7,ROW,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1526,Thromboangiitis obliterans ,7/7/14 12:28
1449,35,Dainippon-Sumitomo,Regional & Specialty Pharma,1351,Prorenal,limaprost,Small Molecule (Chemical),Launched,In-House,,Apr-88,N/A,Expired,57,Other Cardiology Agents,18,Other Cardiovascular Disorders,10,Cardiovasculars,7,ROW,Sales,165.9081993,178.5901746,196.539496,170.9501175,133.9007059,126.6649703,121.2166602,117.0274838,113.8306423,111.3844629,109.5144982,108.0845179,-3.013445536,1526,Thromboangiitis obliterans ,7/7/14 12:28
1449,35,Dainippon-Sumitomo,Regional & Specialty Pharma,1351,Prorenal,limaprost,Small Molecule (Chemical),Launched,In-House,,Apr-88,N/A,Expired,57,Other Cardiology Agents,18,Other Cardiovascular Disorders,10,Cardiovasculars,7,US,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1526,Thromboangiitis obliterans ,7/7/14 12:28
1449,35,Dainippon-Sumitomo,Regional & Specialty Pharma,1351,Prorenal,limaprost,Small Molecule (Chemical),Launched,In-House,,Apr-88,N/A,Expired,57,Other Cardiology Agents,18,Other Cardiovascular Disorders,10,Cardiovasculars,7,US,Sales,0,0,0,0,0,0,0,0,0,0,0,0,0,1526,Thromboangiitis obliterans ,7/7/14 12:28
1450,61,Merck & Co,Large Pharma,114,Proscar,finasteride,Small Molecule (Chemical),Launched,In-House,Jul-92,Jul-92,Expired,Expired,52,5-Alpha Reductase Inhibitors,11,Benign Prostatic Hyperplasia,2,Genitourinary,6,Global,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1468,Symptoms associated with BPH,7/7/14 12:28
1450,61,Merck & Co,Large Pharma,114,Proscar,finasteride,Small Molecule (Chemical),Launched,In-House,Jul-92,Jul-92,Expired,Expired,52,5-Alpha Reductase Inhibitors,11,Benign Prostatic Hyperplasia,2,Genitourinary,6,Global,Sales,291,216,223,217,178,170,162.73,155.6785,151.932425,149.1116862,147.0455186,145.6454439,-2.825155247,1468,Symptoms associated with BPH,7/7/14 12:28
1450,61,Merck & Co,Large Pharma,114,Proscar,finasteride,Small Molecule (Chemical),Launched,In-House,Jul-92,Jul-92,Expired,Expired,52,5-Alpha Reductase Inhibitors,11,Benign Prostatic Hyperplasia,2,Genitourinary,6,ROW,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1468,Symptoms associated with BPH,7/7/14 12:28
1450,61,Merck & Co,Large Pharma,114,Proscar,finasteride,Small Molecule (Chemical),Launched,In-House,Jul-92,Jul-92,Expired,Expired,52,5-Alpha Reductase Inhibitors,11,Benign Prostatic Hyperplasia,2,Genitourinary,6,ROW,Sales,285,210,218,212,174,166,159,152.25,148.7125,146.115625,144.2607812,143.0537891,-2.758862852,1468,Symptoms associated with BPH,7/7/14 12:28
1450,61,Merck & Co,Large Pharma,114,Proscar,finasteride,Small Molecule (Chemical),Launched,In-House,Jul-92,Jul-92,Expired,Expired,52,5-Alpha Reductase Inhibitors,11,Benign Prostatic Hyperplasia,2,Genitourinary,6,US,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1468,Symptoms associated with BPH,7/7/14 12:28
1450,61,Merck & Co,Large Pharma,114,Proscar,finasteride,Small Molecule (Chemical),Launched,In-House,Jul-92,Jul-92,Expired,Expired,52,5-Alpha Reductase Inhibitors,11,Benign Prostatic Hyperplasia,2,Genitourinary,6,US,Sales,6,6,5,5,4,4,3.73,3.4285,3.219925,2.99606125,2.784737312,2.591654828,-6.011675413,1468,Symptoms associated with BPH,7/7/14 12:28
1451,94,Servier,Regional & Specialty Pharma,524,Protelos,strontium ranelate,Small Molecule (Chemical),Launched,In-House,,Jan-05,N/A,Aug-15,13,Other Osteoporosis Treatments,9,Osteoporosis,13,Musculoskeletal / Pain,2,Global,Sales,215.8597567,224.3645145,251.4560507,236.6440523,225.7651113,172.6439087,98.53319079,34.55183034,21.10842675,14.99315169,8.660499595,7.586162929,-38.41414531,935,Osteoporosis,7/7/14 12:28
1451,94,Servier,Regional & Specialty Pharma,524,Protelos,strontium ranelate,Small Molecule (Chemical),Launched,In-House,,Jan-05,N/A,Aug-15,13,Other Osteoporosis Treatments,9,Osteoporosis,13,Musculoskeletal / Pain,2,ROW,Sales,215.8597567,224.3645145,251.4560507,236.6440523,225.7651113,172.6439087,98.53319079,34.55183034,21.10842675,14.99315169,8.660499595,7.586162929,-38.41414531,935,Osteoporosis,7/7/14 12:28
